Position,Bx,By,Bz,MagneticFieldMagnitude
0.0,-0.43999999999999995,-1.1199999999999999,0.7000000000000001,1.3945728117273488
0.1,-0.34,-1.2,0.74,1.451763494369326
0.2,-0.34,-1.1199999999999999,0.66,1.3458042183748973
0.30000000000000004,-0.4,-1.1,0.7000000000000001,1.3638181696985856
0.4,-0.33999999999999997,-1.1,0.7000000000000001,1.3482725574950134
0.5,-0.42000000000000004,-1.1,0.68,1.3608692870235093
