Position,Bx,By,Bz,MagneticFieldMagnitude
0.0,-0.5,-0.7000000000000001,0.64,1.0729067691584677
0.1,-0.54,-0.7000000000000001,0.64,1.0923187850137002
0.2,-0.5,-0.7000000000000001,0.64,1.0729067691584677
0.30000000000000004,-0.6,-0.7000000000000001,0.6,1.1
0.4,-0.5,-0.7000000000000001,0.66,1.0849557296526258
0.5,-0.48,-0.76,0.64,1.1092532529677495
0.6000000000000001,-0.6,-0.7400000000000001,0.66,1.1610263657550377
