Position,Bx,By,Bz,MagneticFieldMagnitude
0.0,-0.5,-0.7000000000000001,0.64,1.0729067691584677
0.1,-0.54,-0.7000000000000001,0.68,1.1176810730782383
0.2,-0.5800000000000001,-0.7000000000000001,0.68,1.1390779148040888
0.30000000000000004,-0.5,-0.7000000000000001,0.6,1.0488088481701516
0.4,-0.5,-0.7000000000000001,0.64,1.0729067691584677
0.5,-0.5,-0.72,0.64,1.0903439325179975
0.6000000000000001,-0.5,-0.7000000000000001,0.64,1.0729067691584677
